Var1	survey_adults_employed	survey_aquarium	survey_canal_ditch	survey_car_washed_less_often	survey_cistern	survey_clothes_washer	survey_clothes_washer_front	survey_clothes_washer_top	survey_clothes_washer_used_less	survey_conservation	survey_conservation_shower_short	survey_dishwasher	survey_dishwasher_used_less	survey_disposal	survey_disposal_used_less	survey_evap_cooler	survey_faucet_drips_repaired	survey_floors	survey_garden_flower	survey_garden_veggie	survey_gray_water_last_few	survey_greenhouse	survey_has_alternative_source	survey_has_apartment	survey_has_been_audited	survey_hot_tub	survey_hot_water_solar	survey_hot_water_tankless	survey_household_pays	survey_humidifier	survey_ice_maker	survey_irrigation	survey_irrigation_avoid_heat	survey_irrigation_efficient_system_installed	survey_irrigation_hand	survey_irrigation_HOA	survey_irrigation_hose_sprinkler	survey_irrigation_inground	survey_irrigation_inground_back	Survey_Irrigation_InGround_Back_Automatic	survey_irrigation_inground_cycle	survey_irrigation_inground_drip	survey_irrigation_inground_front	Survey_Irrigation_InGround_Front_Automatic	survey_irrigation_inground_timer	survey_irrigation_inground_timer_adjusted_conservation	survey_irrigation_less_often	survey_irrigation_other	survey_irrigation_sensor_rain	survey_irrigation_sensor_soil	survey_irrigation_soaker	survey_irrigation_xeri	survey_number_of_adults_summer	survey_number_of_adults_winter	survey_number_of_bathroom_sinks	survey_number_of_bathtub_only	survey_number_of_bathtub_showers	survey_number_of_bathtubs	survey_number_of_children_summer	survey_number_of_children_winter	survey_number_of_kitchen_sinks	survey_number_of_shower_only	survey_number_of_showers	survey_number_of_showers_lfsh	survey_number_of_teenagers_summer	survey_number_of_teenagers_winter	survey_number_of_toilets	survey_number_of_toilets_16	survey_number_of_utility_sinks	survey_number_of_whirlpools	survey_other_conservation	survey_other_sources	survey_pool	survey_pressure_regulator	survey_rain_barrel	survey_renter	survey_replaced_showerheads_LF	survey_replaced_toilets_ulft	survey_roof_direction	survey_separate_meters	survey_SFR	survey_stream	survey_toilet_inserts	survey_treatment	survey_water_feature_outdoor	survey_water_feature_outdoor_fountain	survey_water_feature_outdoor_pond	survey_well	reuws1_attitude_A	survey_drought	survey_highest_grade	AnnualKgal	Averageclotheswasherloadgal	Averageshowergal	Averageshowermodeflowgpm	Averageshowerseconds	Averagetoiletflushvolume	Bathtubgpd	capita	Clotheswashergpd	Clotheswasherloadsperday	Dishwashergpd	Faucetgpd	IndoorGPD	irrigated_area_sqft	Leakgpd	NonseasonalKgal	Othergpd	OutdoorGPD	SeasonalKgal	Showergpd	Showerminutesperday	Showersperday	Survey_Car_Washed	survey_home_value	survey_homies	survey_household_income	survey_indoor_sqft	survey_irrigation_pct	survey_landscape_pct	survey_landscape_turf_pct	survey_monthly_rent	survey_number_of_adults	survey_number_of_children	survey_number_of_teenagers	survey_parcel_sqft	survey_walk_washed	survey_year_built	survey_year_moved_in	Toiletflushstdev	Toiletgpd	TotalGPD	survey_age_of_home	RandomSequence	pct_flushes_gt_2_2	pct_flushes_lt_2_2
survey_adults_employed	1	-.00180712723432536	.0433550359088357	.0382770383388653	.0370754158968082	.0323851091215753	.0174308465142685	.0115185870470367	-.0331841920910054	.0252963566674067	-.00609994016747056	.0759859658780537	.033666218781467	.0223309072206285	-.0617258814992187	.026649414832912	.0161972097192252	.0864109327566825	-.0273487861020312	.0117334434178045	-.0219437681286703	-.0364990095277049	.0441119028670329	.0494644863405052	-.021274799300512	.0746919134647955	-.011742524785364	-.00126203120813808	.0355935456844331	-.0068342670600716	.0158001691848126	.0230858729373216	.10346825181546	.0184391325058245	-.0118967032180884	-.0221778782209542	.0378332215337464	.0160959378907664	.0180221208419794	.00506363147070822	.00496948484752353	.0195217645018331	.0115024506414917	.000747306956313965	.00301502087539113	.0203761802116861	-.00531334770574255	-.0187952504735422	.0224484659588385	.00491546338974615	-.0107012610317135	.00838096138408847	.477971472716948	.47125077419801	.0823980073116766	-.0640207532401649	.121565066421822	.0924641852236258	.123856098662074	.128807360688063	.0286384855588372	-.00617848641756419	.112859987783879	.0861381694170105	.130947350100753	.129615256308814	.0766049222641656	.0166416950857723	-.0205186807276701	.0377467696126706	.00891651833744026	-.0268243404385913	.0761757591420573	-.0308849852173319	-.0124224593887501	.0752408731965098	.0389740490103049	.00699392736399472	-.0240126573797311	-.00890791203937235	.0447954316666526	-.00537382001748514	.0019070927332733	-.00723018937778681	.0328066234255808	-.00177243327372459	.0425211108582563	-.117639336541818	-.0504572438796157	-.0628993695747501	.115881255454872	.111516105456218	.0677482009524722	.0810647139690087	-.0462068472582837	.0861714299820695	.00947238617206199	.0410953555020957	.41771631111678	.253758384819356	.241652037466007	.0563038925709064	.0885668907777037	.24018797331742	.000202405836591334	.0287099247693927	.246263447172662	.0147810421128158	.0123644313506618	.0207986642823848	.355242565992655	.360829565380121	.364859464653521	.138719432437047	.0194689364041341	-.6054196440292	.273264278149477	.0407325835582298	.0604959178194306	.0171152124175433	.065568273376717	.0998523444240122	.486110483906988	.12721300527291	.131588293457161	.0221807847432064	.0519411442211688	.122401175619082	.349155080630108	.0261568110395039	.146414380845393	.0586508078833265	-.122401175619082	-.00345156853511747	.00285339640804841	-.00285339640804839
survey_aquarium	-.00180712723432536	1	.0702599497934038	.0101342272999551	-.0210299096239958	-.00168853664257107	.016755282299577	-.0190770537420966	.0107374671779773	.0136276892034839	.0213915299992362	-.0242094095653554	-.0032335089809874	-.00151630321859662	-.00746635310472806	.013477363942426	-.00495521421776547	-.00948653401689762	.000559813901295353	.0279151494948961	.0349842155543396	.0105079260207965	.0408550764347668	.00387347180132804	-.0111408747852706	.00252008798908024	-.00248250510819985	-.00314099431302691	.00995240815846432	-.00878688611997607	.0027327501457533	-.0125770125840864	.00344328626953238	-.00176296318570789	.000914233311833166	-.00314099431302698	.00744934951993319	-.0109571435777465	-.00649464920551668	-.017469272248145	-.000304561663655189	-.0158415207059608	-.0212451410227971	-.024352577171294	-.0218178213543117	-.0135269318769889	-.00142391540095114	.0239832092484687	-.0127336511159289	-.00783315382914169	.00379141601926506	-.0153973196966271	.00635079702714343	.00331622173695728	-.0166227477499211	.00313105281294772	-.0160794494631692	-.0035928810144147	.00226391029355039	.00234453743209957	-.00360851653921261	-.0146985303563595	-.0182028203781276	.00232764771370339	.0128565541283014	.00981309180464075	-.0278348740341779	-.0266782820665343	.00393383993406722	-.0114346077029754	.0159128544892721	.00799112810692901	-.00448834383492405	-.0161062996108418	.0179932332084194	.0301243205459908	.019373435390486	-.00434523864217469	.0118617160758758	-.0115104004282719	-.0625618053699133	-.00809749781440972	.00884767588428111	-.0202911027688621	.0524658367201143	.0237046535071732	.0749728415105273	-.0813788458771159	.0121015275346124	-.0108124987879977	-.00274171453828913	-.00284222195124203	-.0555575410767424	-.00443107339656019	-.0211129494269758	.0105922501751005	-.00950039692942779	.0154642007801163	.00946410933445097	-.0108517058373943	-.00396907750094219	.000740987916229005	.0207063666824991	-.00045248895245265	-.0244316809177613	-.0085761810421071	.0001104479752026	-.0092778796405419	-.0363486386734755	-.0441417223954255	.0323667154250268	.0376139754347992	.0318333612870648	.00635868944948025	-.00432597674466955	.00583231875440146	-.023432272050417	-.0230461996228063	-.00273803374868537	.0194555170910567	.00714834359294387	-.0447571832188254	.00501164988793843	.00232015819687782	.0114663005736271	.0156772764254859	.00185922280346721	-.00889220363524517	.011394884492327	-.00913314047476753	-.0187356899826789	-.0322716971400035	.00889220363524519	-.0317431852893809	-.0150740032315485	.0150740032315485
survey_canal_ditch	.0433550359088357	.0702599497934038	1	-.0606106060579786	-.074736897187691	-.122576380658938	-.00451020736776015	-.079303166291526	-.0868305621163884	-.0509666802162368	-.102291238936955	.0297618226084768	.0265980934362091	.0722175231179143	-.00328473992845729	.331361741914882	.0497645480776276	-.0820642505974371	-.116482158203493	-.0821236008346763	-.104430778680158	-.0209946940516126	-.244849354748642	-.0750037120968421	-.0353030289602325	-.0678244071775524	 	-.0203150558807011	 	-.0353030289602325	-.0353030289602325	-.34615387509002	-.0674666523296363	-.0517451602117282	-.0888568071742714	-.0203150558807011	-.136757258394583	-.125579345971183	-.150330820533706	-.0799578873551598	-.0287771974513176	-.0501883291807773	-.0857448865614354	-.060344585804624	-.0736178509869845	-.0562994866728368	-.127247729149188	-.0481915015212599	-.0717679764639105	-.0333566552776484	-.0327119915289224	-.0758899430292968	-.036013208800095	-.0208310010213628	.0906662909929451	-.0145375677668904	.0448329646512617	.0569001123096199	.0556355130209947	.0880764788077927	.0315445392504063	.0806246629229283	.129222571808657	.017036792820171	-.00307975355891077	-.000404532703855589	.131026672591442	.0129447034416537	-.037161673151996	.180772835881783	-.109046036278387	 	.134323695697469	-.104454497682696	-.119140763415629	-.0678332570041269	-.104816238993467	-.0191797630678857	-.175646952298786	-.0280126061345894	.0335148811188504	-.0287771974513176	.0148334388671337	.0805187106562315	.0152824698159319	.100296996999445	-.0457276820996768	-.289207255110179	.0689309387687886	.17999332082632	.116956915644817	.25166085056182	.0010238921754712	.080871352545748	.180335638415166	-.0581070863166446	.0871559800921041	.100783345516347	.0279270925550934	.0585055395446164	.0710540070469295	-.265443999671261	-.0249017713589257	.0660869892961668	.248063372306606	.0936189747606365	.0812541910023196	.0468626848094951	.182644422171081	.174230656016658	-.0349268995040736	-.0698467638479042	-.0553030879740833	-.0316592056163323	.0129314480839726	-.0462113858202864	.0545149848758752	.167726890344517	.101824409431995	.0854073299597043	.200607919194324	-.139680844685119	-.0294581840604583	.0725119073464345	-.00176217785253799	.171130248538823	.0876571274143157	-.10268062600649	-.025491414173008	.156172160839891	.0617596440321037	.180195572007165	.10268062600649	-.00504278604590377	.0899531354289786	-.0899531354289786
survey_car_washed_less_often	.0382770383388653	.0101342272999551	-.0606106060579786	1	.0702734299627568	.0392225706843717	.0142045163233987	.0418020354086125	.210654592798632	.182532647149543	.241825627804531	-.00169993182282204	.157104344709662	-.00744303448806568	.176768776814584	-.0205176433603574	.194540885561912	-.0574595399744137	.00253189873670762	.0182972164297433	.0659428949345017	.0161314872793752	.0249132752344876	-.0133284024523565	.0363374782510878	-.0140620031088638	-.00868002507309559	-.0169981414451244	-.0239264321671852	-.028551685267728	-.0089716298822273	-.000961103925274681	.161859944419868	.0388555457174773	.0624095760221692	.00305426922474282	.00322389812373281	-.0133881523250873	-.0132430224953022	-.0379535582484276	.0644134426917333	-.0249674923012208	-.00768869227592212	-.047756089784558	-.0447002715710628	.0612092981668792	.30898480869403	-.02506451715379	.0255023551811463	.0154806726930226	-.0234254508661901	.0552224727324043	.0661497936159353	.0658671778933689	-.023653660520655	-.0173521466214568	.0330548479725749	.014097789544793	.0248004379071388	.0273230864129975	.0101328742021976	-.00195142297376673	.0176363447861494	.0509940669146242	.0357971128874772	.0313824259421624	-.0202310931029088	.0156893771452665	-.0257287776909836	-.00816310700295857	-.0179284034954226	.0198325850411404	.0149879681317421	.0474810747981271	-.00505067530160057	.0215662977622781	.111923314950477	.0512137808319987	.0122428030111522	-.0416339775091986	.0107692724245096	.104429106909539	.0649543329557163	.0294310406580569	-.00913126788961529	-.00574619833210773	-.00535038750565297	-.0276184088333054	.107838854003461	.0774702772369868	-.0325186811860287	.00889736290793545	.0345811707146533	-.0238444730013489	-.052276903315842	.0287400540451647	-.00716276141878529	-.0280251812074085	.0703839086747876	.0474827998119812	.0421511028904673	-.0144459428451159	.141812049970756	.0694253986417843	.0238524332533503	-.0152432832781948	.0690313699891542	.00950527308318721	.00379028093004838	-.0180436450479853	.0519939843289337	.0830102242794922	.0864599623774125	.0695042852215378	-.042794173208522	.0179630399623666	-.0611840975329395	-.0379704744225325	-.0505654544726327	-.0251165816071793	-.0713889130808625	.0666179677660917	.0673819204860965	.02624021367887	.0339529488739757	-.0146570075222819	.00805723389931611	.0171245436602351	.00770201563377913	.0288592121678753	.0810356341763206	.0190983097511344	-.0171245436602351	-.00840052164365204	.00026579344637087	-.000265793446370874
survey_cistern	.0370754158968082	-.0210299096239958	-.074736897187691	.0702734299627568	1	.0370442039616172	.0659682247554688	.0431434011233928	-.0832328598560906	.0529054993013663	.023618007800833	.0565875741923272	.00724387288563362	-.0827264296329544	-.0311705244421396	-.0587022048680944	.0411090075248811	.108876328956665	.0861308611869126	.0795114312153218	.113619613118522	.0488306074490608	-.195644607803655	-.0446735395189003	-.0210299096239958	.00483305565431663	 	-.0121016185228418	 	-.0210299096239958	-.0210299096239958	.073494149481833	.0323419947484815	.20638147087142	.165643459590196	-.0121016185228418	-.0177553869643785	-.139496473327982	-.108053746923618	-.053929937539607	-.0171424911532324	.143880794178527	-.155109909388765	-.100063246764926	-.0811844288906603	-.0212430641858912	.15276573075615	.0127704168786791	-.0389603818510154	-.0181081882327194	.0737253818965247	.110352456573695	-.0478113482542321	-.0354326623117994	-.0765377713591591	-.0292300387905985	-.0338305079774063	-.0669091068369563	-.0350877099268205	-.0336868380308598	-.0360665151790571	-.0209166802372704	-.0590767618032444	-.00370357098733534	-.0735721664626522	-.0737395530778475	-.0705318563248344	-.0573780040804664	.0390393757758236	.0198393902964902	-.0355695076145138	 	-.0319134576632799	-.0372516796365158	-.0709717993316357	-.0643996315321223	.144063930505784	-.0506530018283626	-.0593506385881687	.120919415226455	.00628871715922012	-.0171424911532324	.0879138865583594	.00850570575997687	.184436598434742	.18395211660584	.100577887658145	-.17227990392615	.113970336004321	-.0261186318515775	.044391436707742	-.0878799577774391	-.0460889190553445	.0882408584145549	-.0762054513085141	.19471010264459	.099999090662803	-.0861563801671755	-.0679866033461511	-.0383985795480438	-.0237603140613541	-.0276377986701894	-.0716691749770044	-.086445884289977	-.0693243506152437	-.12544285075923	-.0843359311477586	-.0585722703815571	-.0569070978066779	-.0703488534802411	.0124417855285628	.0612532308073622	.00686642439063522	-.0219574816981555	-.0416026937404833	-.0757980387642069	-.0122472068475437	-.0933519771832849	-.169633517075746	.0232212169540485	-.134804434342507	 	-.0430094120626732	-.0347605764569793	-.0738146914726516	.000898969608268137	-.0428316572738482	-.01004159531729	.0959601489337413	-.0324812639209672	-.0631264392573125	-.100638322838754	.0100415953172894	.0617113875845548	.126428195062355	-.126428195062355
survey_clothes_washer	.0323851091215753	-.00168853664257107	-.122576380658938	.0392225706843717	.0370442039616172	1	.0272371512170628	.810522008580857	.137552665307119	.0464660980679091	.00271406242663903	.216578530563412	.129013116750325	.157794035664616	.0583465699188167	-.00644491442408567	.0383020669556633	.0498945633807909	.0794286158095737	.0253543192465764	-.022328526400109	.0183100191542844	-.0328161358179951	-.0217936145879608	-.0156292325060638	.0407991434829636	.00463391264471892	.00586307420474993	-.0577844608699799	.0164022422845798	.0229406639526762	.115202339156815	.0445574376430581	.0279895375238913	-.000194485561560308	.00586307420474992	.0315257380693147	.0888276992894303	.0818010774170414	.0695590721497063	.00359675861054669	.0471861229377699	.0821004341604734	.0706654519819103	.073086045543565	.0584794388081308	.0164480940275837	-.00859054585100825	.015028779637757	.0146889371550494	.00778230130844926	.0361548586091972	.0434589323222482	.0448916138554371	.127937909817586	.00606602509299026	.0582168203850135	.0506943317712477	.0407470749884481	.0394043594871655	1.8117983983988E-005	.0963929655599775	.120218196978234	.0837872363524168	.0239212141340876	.0297709882542208	.13078376994216	.0509067450638403	.0668354855302821	.0508516252253784	-.0215841413472136	-.0101265145677911	.0656376105544643	.0601216111740123	.0134754048338254	-.0984568715146725	.0681497776080454	.0312436768256435	-.00560718756870867	-.0134116364991545	.0585221977953348	.0142619641208512	.00951072708773959	.0672887654198324	.0166677333334421	.0113764053768933	.0124690086316281	.0632737875062838	.000447259103468323	-.0234384138669982	.0698146641766365	.0743013861163865	.0271898667192312	-.0241690351734671	-.0059951431750111	-.00851079148795784	.0117201869645494	.0131190843720392	.0711486975934862	.0644839835411977	.0647998100858671	.0566307758522546	.0462819816717366	.0786181107472549	-.0149500718410667	-.0041943113187687	.0787453549297686	-.00286414970757935	.0358727069480821	.0367580684177849	.0430804063623209	.0517032346787897	.0726613747922265	.0394002322499382	.0665437021690198	.0140176348895506	.107416400486097	.105886742284447	.0329536201077267	.010452534529759	-.00756706152569222	.129610880495433	.0450961118959151	.0403557171886067	.0270827000592653	.0243717282746023	.0275386389846622	.0875839383249782	.00713037543713892	.0195836934359674	.0727746218888747	.0468159295639356	-.0875839383249777	-.00591852415568416	-.0407591699038594	.0407591699038594
survey_clothes_washer_front	.0174308465142685	.016755282299577	-.00451020736776015	.0142045163233987	.0659682247554688	.0272371512170628	1	-.42401950809045	-.0022974350318689	-.0161345301917383	.0270000724234285	-.0259021581663516	-.0340456927930358	-.0196846679725677	-.0149053881701019	.00931927121173766	-.00379628209780653	.0228926636007933	-.00903696491275205	-.00989349689656599	-.00372467092642834	.00838226163361815	-.093132532637138	.0310728755399107	.00778668197297412	.00882750051711389	-.00473338693105143	-.00669676456961101	.0155945613867667	.00684810417617339	-.0160540759128426	-.036658340826336	-.0168753000975744	-.0187708930705551	-.0316468877109039	-.00669676456961096	-.0177008596228676	.0153311338371024	.0139126421100489	-.0031866901179992	.00472693358730776	-.0289647746608341	.0154969060851829	.000887055274254462	-.00118891230201954	-.0153478058229041	.00704555940709368	-.00254878352540389	-.00660860740804658	.000475600342076433	-.0220725113405244	-.017920182243366	.0236106928462991	.0238638206769847	-.0165642675454762	.0592729169884733	.0142698468543798	.0275785004124862	.0158504430330229	.0218923965551975	.054344702855963	.00609874730741573	-.0015583190570918	-.0243280252662018	.02392806456193	.0215464341899268	.00235578180273115	.0241243205142808	.00819185623264397	.0419752261136229	-.0111273293673419	.0103305306741639	-.00424294682791736	-.00795913673498265	-.000162999939997359	.0327893918638522	-.0256777913244286	.00524327456048664	-.0178770895223803	.0217314287653342	-.0135121288729577	-.011364940954234	-.00252735944083736	.0126122636035874	.0205569979797697	.00657248103385242	.0203360207155782	.0630137737169641	-.0266837715624119	-.0176058067536671	-.0301683817119087	-.000206728495975136	-.0710269511214703	-.0338111866084522	-.0509612060624401	.00467312031806869	-.0143890019065145	.0805402440460986	.0330610362940654	.0169817306971854	.0452417135835883	.00139553517600574	.0711916381894445	.0610256365060468	.0126125146532902	.0699960459479223	.0634681122417271	.0206116422079504	-.0274985383625693	-.031443926836847	.0124487713412969	.0501829462957641	.0830902986888887	.0214244379956697	.0324262075284353	.00290468373977797	.00174062380788275	.0129699415173831	-.0287817654401872	-.00920528366696227	-.0120273553127756	-.00226201148020478	.0223191303474799	.0189738573579281	.02297115171547	.0250909087036733	.0226635386680339	.014397095547061	.0147652447822981	.035311388296679	.0109249059527356	-.0115432752424749	-.014397095547061	-.0322509182108237	-.041315814067537	.041315814067537
survey_clothes_washer_top	.0115185870470367	-.0190770537420966	-.079303166291526	.0418020354086125	.0431434011233928	.810522008580857	-.42401950809045	1	.112549813751245	.0388301340128358	-.00195983425648268	.202062004092039	.125741410236252	.14793375061645	.0639549641253754	-.00521736013164601	.0270578346268809	.0280332856647871	.0742035001794994	.0297322080142997	-.00946330566790565	.0139619876527266	-.0318496898651549	-.022223541276647	-.0184125534144635	.0424393900035232	.00582090163401395	.00736492050748001	-.0563867772332731	.0114052845585161	.0221703695526579	.112525580328314	.0347221056036497	.031361081673503	.0194970608119004	.00736492050748006	.0252510736911749	.0805397389638259	.0741360869148893	.0644815343984403	.0142534866194655	.0503876429614348	.0753547241107822	.0672156864765315	.0686469773831168	.062045318891908	.0146340272914884	-.0057297644063877	.0156367192444808	.00668507108552551	.011574283435894	.0326842142584266	.0276622371678144	.0303219813688958	.126143678397712	-.0111309102569226	.0584856686934116	.044210141403089	.0219919475275823	.0185166362990185	-.00927251600835061	.0923655020313384	.120604072506847	.0874165869059958	.00800240155030671	.0173230783395072	.120366959576577	.0402652918324818	.0630244402064144	.0561384846575873	-.020408320982785	-.00911402402385719	.0649225709642652	.0712276590261599	.00577139943507919	-.104895787663479	.0661339094965861	.0242806291637657	.00288863059040432	-.0244628259111241	.0435036101687908	.0173171781692703	.00858167953311597	.059383943272972	.0118820095166178	.0142905719615005	.00361991037937762	.0402383620864636	.0140387045459775	-.00909819665647215	.0729576999701329	.0613591352566439	.0477249193901377	-.0256096973692963	.00466388373761084	-.0176469208899879	-.00210969555236647	.0144232790095693	.0455575904082609	.0247193053977939	.0147646017453123	-.0016629886509005	.0181462706367475	.0341215107799083	-.0356898318770034	-.0386668899519702	.032849202519357	.00167331718716716	.0407730496094661	.0443129228288139	.0327974552838484	.0367659041810113	.0601293265793664	.0221919835692421	.0480895031505015	.0209955663088339	.0880232142265288	.0888083186950484	.0296080033554078	.0141924405873095	-.0100944654950693	.13985843378602	.0307960048261534	.0203987211935365	.0127368580657875	.0126125479008325	.0187889828557077	.077417446812534	.00441060825563735	-.00407202347551015	.0443468604088088	.0419392530976918	-.077417446812534	.000787057301924781	-.0253804137159944	.0253804137159943
survey_clothes_washer_used_less	-.0331841920910054	.0107374671779773	-.0868305621163884	.210654592798632	-.0832328598560906	.137552665307119	-.0022974350318689	.112549813751245	1	.27587684136471	.2870743775013	.0504479536233376	.382010630169503	.0507407888600676	.247480808475339	.00438674188475205	.228814403424177	-.045573374529305	.0419767125296694	.000147087510468793	.0883882312192214	.0121767924928105	.0500670387286015	-.0116372488308753	.0165692332994058	.0189565627157813	.00514547107484128	-.00107507326208722	-.0249272976038684	-.0132752533288159	.00321327509235328	.0334731097507942	.212517594139333	.0430663101277307	.0726373925421357	.0178884025697888	.00383580855976558	.0266616865607582	.0254873786930747	.0137476355447245	.0285571285841548	.00499406411674211	.0292388261177128	.0181394900864464	.0166324120346368	.108397200973073	.195737172655925	.0106070581161483	.00626065352045753	.0345115469372538	.0288445266548638	.102786643344486	-.0194616651828628	-.0129834366679543	.00264908182745689	-.0191716658003898	.0109807011721936	.0134868904098852	-.0306104409510566	-.030293458046818	.0141100413564608	.00617072596350837	.0259976268908536	.0441904996833904	-.0303423007757883	-.0317865381622404	.00554995539179728	.0564295377191385	-.0158582217692157	-.0147762211142169	.00269646716329436	-.00590982312999155	.036362496551788	.0499849132036274	-.0149234612843336	-.0232473659417577	.0975610196549817	.0357791043170412	.0272323251925718	-.0289758796229947	.00964829850150828	-.000799164361788539	.0691972499124399	.020704375893236	-.00305617948274822	.00282005673824969	-.00676735208777089	.00535433495787189	.146620065668351	.111753016745128	-.0323099163054762	.00608011277221774	-.0299987343160811	-.038723932154986	-.0308111519705037	.00814856016224354	-.0376139652722742	-.0466231219705962	-.0408174661505424	-.0333986776590094	-.0289227062116289	-.116973154161726	-.01324689273239	-.0591060786404781	-.0332152151671582	-.046984737912556	-.0603721710953129	-.017072113474782	-.0128649859542295	-.00815904826688434	-.0283621431064193	-.00107658176855008	.000786319704227363	-.0107014539663293	.00159075521405429	.0165986948835943	-.0357521107859006	.00733087215162731	-.0238144369952995	-.0460707419664987	-.0808830448449415	.0144922036761111	-.0166122349858381	-.0306640545169694	-.0313685523072822	-.00968596329085755	-.0218011675379062	-.00933890339092366	-.049264196289272	-.0221817642140057	-.0522007408975188	-.0231325465231017	.0093389033909235	-.00433958130308524	-.05659197402253	.05659197402253
survey_conservation	.0252963566674067	.0136276892034839	-.0509666802162368	.182532647149543	.0529054993013663	.0464660980679091	-.0161345301917383	.0388301340128358	.27587684136471	1	.242720552840286	.0229886962728497	.286826042064307	.0144428521880219	.165016601271457	-.00827817509286102	.268095745840868	.00517418768394532	.0828607076429968	.026922655905069	.0604540162688044	.00314240237449723	.0576971435236105	-.0241507875821824	.0355766207445018	-.00230068143321148	.00796529751579004	-.0264313481171091	-.0306475487611182	.00183673086528621	.0153656732956519	.0632685627302185	.241761398199755	.0621547950147064	.0732186034225692	.0100782387106275	.0323629854377904	.0234761664048672	.0184260181659048	.0182616143954713	.0442355350674548	.00898892712627607	.0235686576665088	.0264603111206303	.0233271241437799	.129546109494224	.206325105653061	.0164620913243204	.0342044948254929	.00831782587981349	.033151503706031	.105301346066527	.0292751190184751	.0300119493816938	.0272819571299213	.00020175285058697	.0133331883042364	.0144361600699071	.0286567372314838	.0308421618844457	.00781452419091996	.0224829376989875	.0291276595479782	.153921828412236	.027429518720818	.0270478557725666	.0399915203019046	.0988661145522909	.0312693672581084	.0103427059623521	.0545553600752468	.011090940006134	.0233250906247838	.0273219986880642	.0228868113075016	-.0302398743658872	.271666832284985	.13941330032536	.0149030923082859	-.0244066402700591	.0279439913170102	.0203593398382704	.149068189207811	.0258015452853001	.0146812070562823	.0091142411300146	.0123842135437505	-.0695367333714598	.199273792031197	.0772326321195867	.0343188250306794	.0170345220832284	-.0326096131086945	-.0464508969413778	-.0690343972810957	.0236302046256239	-.0594656811003289	-.00267901727377486	.0424387383655988	.0231506731597686	.0310162782739446	-.0606153071130918	.023640083085021	-.0140958185840353	.0414389942774464	-.0544818431474036	-.0184257481537842	.0530545849605135	-.00116205577778956	.0146986185114708	-.0344870646267659	-.0104416575155477	-.0281597098222619	.0170318118070692	.0348815644208962	.000890936099772981	.011262531596863	.0212284302599128	-.0148342852573717	.0279541503711661	-.0295374697219225	.0674049812036355	.0301078598754178	.0299527998735265	.0275128363428167	.0194938068763008	-.010314416118626	-.0124468863297762	-.0136816093332783	-.0579499458515693	-.0123448947589095	-.00191112349253869	.0124468863297762	-.014744587404327	-.0528129762837146	.0528129762837146
