Var1	survey_adults_employed	survey_aquarium	survey_canal_ditch	survey_car_washed_less_often	survey_cistern	survey_clothes_washer	survey_clothes_washer_front	survey_clothes_washer_top	survey_clothes_washer_used_less	survey_conservation	survey_conservation_shower_short	survey_dishwasher	survey_dishwasher_used_less	survey_disposal	survey_disposal_used_less	survey_evap_cooler	survey_faucet_drips_repaired	survey_floors	survey_garden_flower	survey_garden_veggie	survey_gray_water_last_few	survey_greenhouse	survey_has_alternative_source	survey_has_apartment	survey_has_been_audited	survey_hot_tub	survey_hot_water_solar	survey_hot_water_tankless	survey_household_pays	survey_humidifier	survey_ice_maker	survey_irrigation	survey_irrigation_avoid_heat	survey_irrigation_efficient_system_installed	survey_irrigation_hand	survey_irrigation_HOA	survey_irrigation_hose_sprinkler	survey_irrigation_inground	survey_irrigation_inground_back	Survey_Irrigation_InGround_Back_Automatic	survey_irrigation_inground_cycle	survey_irrigation_inground_drip	survey_irrigation_inground_front	Survey_Irrigation_InGround_Front_Automatic	survey_irrigation_inground_timer	survey_irrigation_inground_timer_adjusted_conservation	survey_irrigation_less_often	survey_irrigation_other	survey_irrigation_sensor_rain	survey_irrigation_sensor_soil	survey_irrigation_soaker	survey_irrigation_xeri	survey_number_of_adults_summer	survey_number_of_adults_winter	survey_number_of_bathroom_sinks	survey_number_of_bathtub_only	survey_number_of_bathtub_showers	survey_number_of_bathtubs	survey_number_of_children_summer	survey_number_of_children_winter	survey_number_of_kitchen_sinks	survey_number_of_shower_only	survey_number_of_showers	survey_number_of_showers_lfsh	survey_number_of_teenagers_summer	survey_number_of_teenagers_winter	survey_number_of_toilets	survey_number_of_toilets_16	survey_number_of_utility_sinks	survey_number_of_whirlpools	survey_other_conservation	survey_other_sources	survey_pool	survey_pressure_regulator	survey_rain_barrel	survey_renter	survey_replaced_showerheads_LF	survey_replaced_toilets_ulft	survey_roof_direction	survey_separate_meters	survey_SFR	survey_stream	survey_toilet_inserts	survey_treatment	survey_water_feature_outdoor	survey_water_feature_outdoor_fountain	survey_water_feature_outdoor_pond	survey_well	reuws1_attitude_A	survey_drought	survey_highest_grade	AnnualKgal	Averageclotheswasherloadgal	Averageshowergal	Averageshowermodeflowgpm	Averageshowerseconds	Averagetoiletflushvolume	Bathtubgpd	capita	Clotheswashergpd	Clotheswasherloadsperday	Dishwashergpd	Faucetgpd	IndoorGPD	irrigated_area_sqft	Leakgpd	NonseasonalKgal	Othergpd	OutdoorGPD	SeasonalKgal	Showergpd	Showerminutesperday	Showersperday	Survey_Car_Washed	survey_home_value	survey_homies	survey_household_income	survey_indoor_sqft	survey_irrigation_pct	survey_landscape_pct	survey_landscape_turf_pct	survey_monthly_rent	survey_number_of_adults	survey_number_of_children	survey_number_of_teenagers	survey_parcel_sqft	survey_walk_washed	survey_year_built	survey_year_moved_in	Toiletflushstdev	Toiletgpd	TotalGPD	survey_age_of_home	RandomSequence	pct_flushes_gt_2_2	pct_flushes_lt_2_2
survey_has_alternative_source	.445761730718875	.477164567398433	1.52838729461389E-005	.664744257248388	.000590326536821172	.569343051326605	.127586840775525	.581405289719202	.383568796403454	.322524502245522	.0731351794063823	.0289953604229096	.135673772809557	.571961732052943	.604957674519385	.757229708539586	.498280544334118	.000294309755734369	.0141100211934204	.652350896439346	.00056370809276797	.804887492532969	 	.582674954781777	.477164567398432	.161567852900476	0	.35465612070568	0	.477164567398432	.477164567398432	.520570908454416	.417686974801202	.564727923467852	.00323448044081862	.281547796993307	.502000666717715	.0115723999882543	.020316938966362	.650297529462228	.189491340039675	.614292325316104	.00568704789434738	.97372887367719	.827316043409952	.167331086917994	.0540275398675965	.0452917467126691	.95083069665229	.897378961128094	.233436300869616	.125903188472866	.510767238871615	.114600381101464	.768581098212557	.994791905577589	.947785671857737	.885591759289312	.212587086557557	.43435058688533	.705295182189157	.337647590642629	.587925486980736	.444364586204928	.944014317633507	.827716014391205	.476332106873929	.00840325266357965	.969871372251178	.210515542115259	.0898990661981062	0	.560135264328417	.659348356673364	6.43895678947859E-011	.11989792232209	.86154491634124	.0128714703995343	1.13214865871683E-019	.53065758351129	.000198938726352151	.189491340039675	.00884722677620177	.0269787915620737	.856909626261109	.189491340039675	.535021237114779	2.26104588331827E-049	.554341702128994	.740967805647093	.108736246706632	.0670606809062744	.927617850918383	.562324261805833	.39544493972534	.56430992784909	.0271356463961006	.681530551173493	.255904772034324	.217685357108304	.234651878441876	.0406653440823599	.964877882400835	.29236967353354	.118683542567558	.411798881856731	.308357340369557	.605144625033756	.416160575054495	.0387765277830984	.328877582421766	.444210772183412	.431370757224634	.0772139648428469	.481970535973214	.701709164970222	.25763285338054	.0757155607038149	.00682328623296488	.0778924681555242	.152711765524114	.294368989089785	.255136992208507	.304654670136147	.886018995188364	2.71663747956307E-006	.0110591039940226	.000191061023357132	.000598323993508768	.990401078326478	.573221882832777	.228178549985254	.000191061023357102	.0737038647392951	.271747044970956	.271747044970956
survey_has_apartment	.000279525317365139	.774099123448509	.192170608224627	.32332379118882	.437696738101169	.107066574696135	.0309526127635521	.10072214885908	.388508702451651	.0796487582965124	.951816112795985	.0176041153525361	.707899238992985	.0188281576549413	.338436997584833	.80032314820349	.262154968915924	.316973964126583	.242177368739776	.36567587438106	.286796729949876	.772578977818632	.582674954781777	 	.979408235011534	.0239093979642705	.750307417312043	2.94258844804197E-006	8.18540041159514E-011	.832995899867085	.800853268500495	.0128956049709752	.0573323483538484	.269484699073607	.776364345095932	.687206504275131	.70687439882114	8.12360694163693E-005	.00041518896773314	.023491235972954	.988879670072895	.988384181580075	.000244676421529204	.0188805208898139	.016154873353483	.00991738808002485	.903775548060594	.0132018896421808	.127736659014041	.352373107345361	.102123565672404	.384966668438167	2.28100527129796E-008	9.04918763568728E-013	.00179619030446885	.869024060145086	3.45714290977078E-008	2.29899516002433E-005	.8398170854952	.65831124837074	2.12423790291024E-058	.00050701370684476	1.70416416784711E-010	.0226328739869205	.422385576885059	.364995968264312	8.56353645553711E-008	.312515644979916	.587563018878837	.998656514807209	.860669195905563	.00254712724239918	.994302010376961	.0398384654432994	.195152211779362	1.53253336415695E-007	.637424446222743	.561323022598522	.816347313514855	.542889968740465	.0651232877475459	.765180725128973	.202048192753497	.0307619704578669	.80773373654053	.434619779629063	.73204784002947	.633874412825607	.553695824756188	.0975460934103548	.678195849692373	.190117613140756	.540643823282559	.853129694437248	.22679603456538	.29024727727756	.362341081551087	.559133839329762	.000601134400093296	.0200476078706441	.0299315012589785	.00064440253295966	.296178677830209	.0666068962569634	.945662434763912	.456287207820581	.0704323594754931	.808219687527169	.497264615926979	.362722980041823	.10671961596993	.346982689704333	.218685319486218	.186158366830006	.000101214181863	.0128388397698463	.128275498420261	.000126339607879723	.000467473286880317	.0677646196118474	.252680651749271	.394010840148628	7.80661645527735E-011	.745792778214381	.388714197526238	1.17207262034077E-006	.0738387765388571	.000700651739773507	.118357027590809	.751217210986313	9.94776953890845E-005	.834351382217331	.000700651739773507	.989264714419784	.699736936069426	.699736936069429
survey_has_been_audited	.11581811366215	.405630050585237	.539082644186226	.00666337493508696	.71451134628111	.244444049520754	.586371434596761	.170755615090798	.216141443605712	.00946947428558837	.033999055260859	.530153256035883	.0254527115981915	.0300518379077786	.016741255911341	.273062085484694	.00212411917840159	.674669729302507	.0743772211474217	.956602413752219	.0250539950524683	.277037973004287	.477164567398432	.979408235011534	 	.924075326361477	.763602960523376	.70355273587556	.806697559526377	.922079233565507	.92690785033734	.980130164740939	.0386051518871021	2.5359547566397E-011	.0937528307345714	.70355273587556	.000120822725171644	1.52256156141075E-005	2.07422545970164E-005	7.34160791465799E-007	4.21578285299249E-006	.000340693139979025	.000106179975782684	4.21747471444867E-006	6.42705240811288E-007	1.83750691705612E-012	.571866126937599	.746714378403727	.00497707164990153	.0116630679767195	.696683119579155	7.43082633631257E-005	.131693988997604	.2113259809095	.00159770044732536	.092927877082123	.0198575757448769	.0101361403030622	.279658914071634	.338737444635133	.0538865765322114	.0280507488791046	.00160952768431546	6.23991090411076E-008	.213507054910673	.0508005338525713	.000607810141790016	4.33683997604104E-008	.201059862200247	.125466653052154	.412806317076619	.298611380808478	.086967276077131	7.33399146600527E-007	.765829137709482	.125384808031544	1.21801236946888E-008	8.4874676089868E-009	.898570764394584	.60033479086901	.215609313680997	.887997641360718	9.19760171693028E-010	.673533713252762	.0761533040481713	.000624909148662335	.418353749845381	.813503818608796	.0930950869179134	.0199462630516622	.0333271928525388	5.54199119737952E-012	.0815571257239017	.706430411588125	.338999718579424	.6860994980744	.565391422482232	.609375590864244	.456016017683712	.3716986169558	.0949981036730569	.0816647996591246	.0461039382398024	.540902655937087	.25419871832641	.681943183357225	.898880024242364	.00376324559535333	3.0568109118917E-006	5.6270288347975E-008	.187739886586946	.163796008716606	.236133882207066	.997238451981585	1.95612592921249E-005	.00390066640832195	.451949042401514	.0163674848283455	.0329383282112228	.309861858778716	.071601142387594	.62844829796193	.156019461000096	.304846115261728	.107277564282097	.0133976926450135	.824104703809663	.912077437336245	.0474765920759776	.516778792205257	.713449041320443	3.67063973958151E-006	.912077437336249	.446803705618812	.120328269398634	.120328269398634
survey_hot_tub	1.07885614320173E-007	.856684814977893	.25374912737865	.313566447683533	.935256446744103	.0034668949382838	.538514177926733	.00237268350451288	.174274989776369	.871932765323964	.961866595820179	1.04209477684825E-022	3.14742705834515E-009	1.09501347691575E-020	.0607083228617104	.833953462550789	.98632421635958	.0218874293270635	.00201195051964571	.920181091493352	.0175105108003716	.000944056026449522	.161567852900476	.0239093979642705	.924075326361477	 	.506667718648262	.153640132167206	.0583139726801673	.842803411330753	.109898110311547	1.49514908559806E-005	.0761535036725208	.000212155442049987	.0201072766383504	.807533864986528	.000215954756722546	1.60204316281833E-021	5.02840790899053E-022	1.29166864292343E-026	.00378000986907833	3.09453214431606E-010	7.41524667776367E-017	3.76016302263772E-023	6.99632702810374E-027	6.11305228254709E-015	.00271959215660428	.170394222782466	.00353975707903016	.0234229911128666	.634356799847908	3.4520948190099E-005	.00825789582830906	.00764584174310459	6.95791726891093E-031	.000137421716723881	8.76095445325362E-007	1.10170428419875E-008	.154579123284187	.137763790040148	.0999065755664619	5.26072383563691E-014	2.5844502064196E-022	6.28672386257851E-015	.423485712444063	.357885695968548	1.88077730400287E-026	3.58494027123395E-006	.0158664676583014	1.06717522922688E-014	.367271163280187	.408568529453602	1.98557076936101E-012	1.61111610997217E-010	.0307593442883085	7.7921537011007E-006	.0165753267369209	.0163006029482658	.100169777403111	.049809634108457	.000516931050586941	.668260930517669	.538199575849479	.00808889856990973	6.16693707407467E-005	.0053012414220833	.0012041019097262	.0507801441576266	.143293775021638	.614845335340224	8.98333341810488E-015	1.4357334013167E-011	.817517829739027	.764275970109783	.921775010546289	.997675703925104	.869889626666458	.242449172179079	.757499559039878	.487996432062254	.39507936220891	.33251630177302	.849285004970935	.36258800793142	.429498273047731	.675889434541515	.293176205568887	.143167118522677	.213647915715635	.0257567371912871	.653018573975762	.453017883322494	.431630448460038	.0251464261212985	2.71003528955332E-026	.00223474464252679	1.39343352678756E-044	5.30469126741202E-024	.00204050418725108	.143751672862944	5.3079546744482E-005	.000172200419787323	.00629497967040773	.143373352978255	.385455294798267	1.64526058979197E-010	3.60823304337168E-007	7.67068351409563E-014	5.02262053975401E-006	.437082946385571	.832698961011365	.137766515843409	7.67068351409563E-014	.292120258806559	.632771340396388	.632771340396386
survey_hot_water_solar	.385446349134379	.852993246471548	0	.517042636020398	0	.730033786479993	.740835796889902	.665010423238071	.700924141690135	.561416408158707	.116106135356655	.905175214933416	.807463859644839	.161675137112782	.699756190627698	.263216183296621	.64309174086025	.0549390743207009	.444851686083642	.804944842672415	.57660509187865	.81822092800671	0	.750307417312043	.763602960523376	.506667718648262	 	.932426580642207	.798615872451513	.812497351177143	.740074159294507	.430899572980519	.118932070417799	.5803400436398	.863792563421558	.932426580642206	.304524338213687	.636995722108425	.311080902105331	.156890456262065	.0167154666543018	.353966515858133	.942627838328127	.182269123445388	.151942808654185	.984046308538099	.914538555089878	.7744790436017	.730852052268298	.832413346427263	.403517516543921	.722619988016709	.855903276001175	.837453392712942	.574527407260325	.263034663212613	.99988087554945	.935385094434778	.948706816382783	.950002312064871	.558740053346429	.814109961598573	.692417558245549	.728989598200156	.389185598680715	.39051126802517	.493241576931495	.727254057951086	.254969458462635	.120166806912393	.572909142183126	.582251131043763	.344462445293458	.864786210180456	.845487070797476	.498126660933819	.607708371320681	.218053276668295	.808804030275673	.543490236186904	.573815860063895	0	.0633085515383988	.391268914736113	.809520388429314	.869317836101096	.856896801434182	0	.151460113289375	.544932253895744	.660490836102801	.731828373508066	0	0	0	0	0	0	.635996030386189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0539536979701208	.661685940939054	.475293105042111	.538341500530851	.701712196547222	.599500238192005	.438575759174613	.869027046136658	0	.84403158557245	.949001422623898	.385090269503306	.59825828878487	.992233178524849	.414341665320607	.961226822269656	0	0	0	.41434166532061	.167176388187044	0	0
survey_hot_water_tankless	.925684967081249	.814633947465912	.723813415861681	.204485606908037	.833288704245816	.662389979402766	.63982683725881	.583784295740831	.936041478848899	.0539323436588161	.667683744860982	.130425818065843	.794856313069008	.0765983055780808	.863567819168022	.373556090751233	.983797803693034	.283143405399821	.50115343093603	.264251161793061	.479902166014234	.745058850453082	.35465612070568	2.94258844804197E-006	.70355273587556	.153640132167206	.932426580642207	 	.746834439567356	.764081661084949	.674664390357069	.20710028537057	.248473194519959	.01939771286299	.94424136694007	.914564045829523	.456799992650368	.326299543387742	.484774541594619	.0518317937193554	.637928232001168	.0675593676210236	.81452256513738	.279420455337468	.115368586721868	.0305807164073733	.471658455776454	.716961870208839	.683932855231487	.802255455753765	.746915123802431	.394289653155562	.818278454409641	.131140630141276	.0469580468415805	.350764775320105	.567969854040866	.448136981541105	.868814852849496	.870146359686573	.00153236547701302	.297029424075247	.326927468043488	.715283029914586	.373042542143672	.347529687757286	.0218191998844925	.440167486979143	.336795197476561	.339142630084319	.0230760177006127	.327362909451091	.621361760353641	.589294776433384	.805239279788574	.391363909362579	.428896881829946	.340529219669976	.759488077632413	.0425004432892934	.476689060149958	.935406757590926	.434182694174497	.358423246743384	.760379191454539	.835099533007229	.819523595770944	.221242116655654	.536786559281581	.747767683808266	.126478095441669	.828655543543499	.937804965627173	.46496630699388	.117649872166338	.475613428505593	.251897105207501	.688250274662765	.51402161363166	.00212163666140504	.00162779050477929	.108655068831942	.26329403918842	.0766686467782628	.660409686374528	.727509506091169	.0636719048307257	.722645149839899	.521201707065726	.837437971737629	.0131863105598755	.273943787522295	.034824013643837	.123279694516247	.00133262568681327	.511698894291327	.0214936651440237	.0159765377478407	.267475429947215	.573160407061201	.884906162347661	0	.524110334620422	.868579713057658	.355478451472115	.250656312688065	.520787493986067	.239366235904204	.185215298355119	.384507197396299	.386468869614506	.328091556920551	.239366235904204	.624746859526709	.104616558250202	.104616558250202
survey_household_pays	.00874526434122398	.459451238379893	0	.0752997766385672	0	1.79957294554481E-005	.277706653307679	2.90603549565917E-005	.0638739488529659	.0257255088772385	.0877516269017525	2.54762826044139E-008	.000124838449706271	.00700916319422786	.959349905742339	.20675013057924	.803079326396163	.475631667459294	.0607900407023151	.813293298296131	.362397827462904	.835907362783678	0	8.18540041159514E-011	.806697559526377	.0583139726801673	.798615872451513	.746834439567356	 	.366451378737551	.208450343773514	1.91836396951155E-005	.0770836145312703	.280438456043234	.0909537088604387	.746834439567354	.829633912603131	.00098226083806565	.00133391465892218	.00476017166321345	.156689347664112	.0302675617245454	.00481981379678089	.0113754971424315	.00527150495085535	.0156297209812491	.479175658097328	.882871755913019	.711106596067578	.454199162311517	.140588055373387	.43496652113833	.99285982927467	.578612273073851	.000894025740649388	.402343840535225	.637597540089178	.923761881219912	.975908859810011	.905445574527105	.000210530390849451	.651499786570101	.509700377213973	.000354986318544289	.943744424396622	.94362514530198	.000637748612816538	.0123198945429787	.61812796671538	.288435381378873	.904044982436744	.0411306531144665	.000393887612440047	.021449234215049	.458106251037306	7.62679458046814E-096	.00481635870798278	.0327643230776149	.356865704574606	.000173391667202078	2.24532762687276E-012	0	.866265835281343	.0121713877163982	.362570204399116	.531059982652294	.498477581064478	0	.0612277663661843	.536940068223986	.109843440333511	.55459871012611	.427349218289213	.600043869698303	.109618557155026	.278511706900796	.784066770830509	.788233748321249	.940170859204313	.660885318617109	.716002278286522	.641976931227823	.42063223635874	.567574093032189	.370701469518184	.187334623654018	.572088905954592	.927954707369734	.468191290025705	.313011189639777	.181006998403094	.727906965141258	.356679970085118	.795617761791114	.0593711779217527	.0629075654649662	.000850434658286943	.000147552852044112	.520508253537817	.356027791946513	.0507455434090976	.855151419274177	.775239200528296	.964555041558268	.999409011299535	.448046416851195	.0205171792669827	.0034421136065151	3.12977957019345E-008	.133012601847656	.837794894726211	.457676726921226	.0034421136065151	.477105729086012	.866262355566901	.866262355566903
survey_humidifier	.613476042986669	.511896418855137	.539082644186226	.0330394833456443	.71451134628111	.221886845806405	.632282899975467	.396193982979183	.321714141122594	.893472537528029	.595266012473752	.00357153434185791	.185410589505606	.963286251014431	.232506250767616	.153723573252217	.754898931637968	3.95709250211011E-008	.0503297752779698	.00163276521184098	6.24463148883409E-005	.139806762958382	.477164567398432	.832995899867085	.922079233565507	.842803411330753	.812497351177143	.764081661084949	.366451378737551	 	.0190122994834347	.246962831612253	.00510193154523949	.433331763986081	.692995980357581	.764081661084953	.140372273052901	.885765029675634	.880863821330474	.596734190236582	.29340319877001	.741845978516291	.75260417516696	.165905788235546	.31709734407364	.0283585377290402	.376168830290603	.311533247358693	.544872425335782	.000391698216127845	.0193424264377984	.454699448040823	.520363506766864	.467726351994575	.026572190673368	.165353719594254	.918340158771347	.670763458670821	.0176274751467404	.0168246860025941	.509657736223993	.848345446509665	.659245923517729	.798381790212265	.505963698317576	.720301878618342	.117074724681659	.017072405138934	.0215825464765529	.461208799189276	.0206150231908122	.767633416343888	.0119800538929503	.737416366031196	.431426479954186	.923038216936283	.0773731605552207	.300435282333172	.723159222941977	.000850449030843507	.866027872729584	.887997641360718	.222040452047979	.0703661396007996	.393543136165752	.560331987761445	.523292589851255	.813503818608796	.41949199800479	.392501929277372	.0688436293650443	.145959795137707	.56812761586603	.00182575430600542	.36280971657733	.0522949818575692	.0658108611887031	.12170942756247	.351553756273897	.748552365440208	.823616326654552	.00302267387095338	.934760786239052	.172743129402307	.483263540710804	.983208382577348	.140319942816251	.634347998936726	.479393014718284	.109606569202987	.0019339452634423	.00947932486996224	.0548717677570715	.130680178160117	.671198052963951	.835189075927143	.053379774449195	.0261852309216447	4.90255507578463E-006	.00113605924935091	5.31816226170911E-006	.377792227646079	.486180757713812	.0164629526388856	.60410742262034	.414706526731316	.111584210694812	.878221625069337	.0345711243243021	.744061115235725	.46464039511874	.658364340921668	.87822162506934	.600741449644592	.249323700382508	.249323700382508
survey_ice_maker	.242869980950616	.838369415102344	.539082644186226	.50306295641947	.71451134628111	.0875301080574484	.261926625350016	.0990654981529692	.810448524252528	.262569504042056	.0929632540186102	1.25372065573677E-005	.0328944892222948	3.62799077920554E-007	.720085187082162	.97968547977338	.936670399379775	.0197211676281346	.247482142856694	.728399346552267	.24511308042869	.705747092502722	.477164567398432	.800853268500495	.92690785033734	.109898110311547	.740074159294507	.674664390357069	.208450343773514	.0190122994834347	 	.00255441728357006	.218358942958387	.0158519500562883	.297812371753392	8.25007052656413E-006	.313425606521342	.000835950683492538	.000472966901513981	1.02149554478768E-005	.031525681437508	5.73962332247864E-005	.00469643472006919	3.63503016193211E-006	2.42302606964099E-006	.000337833734177558	.169776021584302	.436707885545442	.0152380997653695	.919171054833181	.206696479692195	.217940593748288	.385022016151261	.127870693017473	2.47893822026966E-007	.497535766933271	.0423604889119753	.00948292898451223	.819808293308856	.840950362518756	.225932662248275	.0161116356364192	1.21103364938528E-005	.00934614013044716	.366743670553545	.495850037450289	4.14344474747589E-007	.244421651740909	.00170552253613326	.000954630614434724	.00781175692163207	.157819905091111	.00355697134225092	.0193098363977007	.334663328583885	.0472315601413253	.679940312281431	.813991559922648	.230915129182543	.954388346412402	.657278060060993	.887997641360718	.0951152315567254	.267343329577132	.743505651805163	.65516541299514	.372013562311911	.813503818608796	.797664563685418	.493462946875422	.000143398718348222	.000289930122932705	.99876561892675	.0155691710396761	.000296849679249704	.856464047032637	.120241085178156	.0002059432455786	.260491818853815	.559232202830898	.375495773591235	.1550472184718	.18213435560422	.014050492967609	.751597158025745	.134943972984794	.0135872064820257	.873365571780105	.343834299829596	.167804681324051	.0260166175347425	.162076742670994	.203991679807032	.739101587058138	2.20807218431443E-005	.971627790212545	4.04106054289789E-006	9.01757386705218E-006	.000206021408574405	.397188192150769	.930541940939151	.686787733445287	.221889607411441	.988732245310426	.423104474493903	.122933015254559	.331768181259646	.00142191722418063	.0207489289241714	.0487610754192519	.0268872775216031	.138659546080477	.00142191722418063	.840221941571061	.505742409973541	.505742409973541
survey_irrigation	.087919694954384	.347824937477093	5.17711554509651E-010	.942809460709813	.200551646087005	7.46244566634955E-018	.0103963890580902	4.57340318566459E-017	.0124468324604453	3.88620093662103E-006	.928270834573514	1.92393221708097E-046	8.26224772823121E-031	4.12541834266929E-024	.000992305677727987	.923517655235932	.208646087238759	.00183486707200849	1.01193596987065E-033	9.96683933559111E-010	.0438568881900005	.0137648377216462	.520570908454416	.0128956049709752	.980130164740939	1.49514908559806E-005	.430899572980519	.20710028537057	1.91836396951155E-005	.246962831612253	.00255441728357006	 	1.46301892608224E-026	2.56907313675015E-009	2.03121754919588E-074	.318960448065529	2.44452385053886E-081	3.98065555640085E-121	5.26014354240703E-097	5.61394986908006E-070	.000120250965970617	1.2997607205339E-025	4.28755174415265E-113	2.51275572408575E-072	2.44603645809405E-077	6.05952649224933E-038	.226833465747731	.0187397245214064	9.64813144895972E-005	.0165081149559891	1.89885420622641E-015	5.14447959961568E-008	.00193124953008943	.00757882075114429	7.9558455982285E-039	.0460475134672663	.000234380701845411	1.19102247195802E-008	.117347659917362	.0711246610531754	.111940312661133	1.94272848777551E-012	1.0234432190101E-024	2.28579436693657E-010	.153722910235659	.0768078304910726	3.66080317416128E-034	.202849479149685	9.5524807528006E-008	.00734761811020536	.16267039556035	.885201560205226	5.86172912558228E-011	9.56395179318578E-011	.499573350023933	1.07021681136375E-012	.00311999733644933	.103304442692328	.432492137382979	.575001621802128	1.34405085278712E-010	.622518215000865	.41611615021098	6.25231703530013E-006	.103190462936827	.177153690141926	.292681427992033	.000497481309257136	.475036288670153	.502803897325885	5.06605752305124E-022	3.79012862178143E-023	.739729740348358	.638813359804208	.29046901456439	.991359089775732	.227078926274097	.87549443062726	.000411332423778049	.018255932777132	.0424047517407111	.0977805580852379	.0402028507748569	.0466471860436059	.574797877650727	.496647371822869	.0253159796998805	.0666534566986111	.000190998317661673	8.62131850393469E-007	.0702938345683558	.077662150071292	.0315205412182643	.244258432140816	1.37786358150735E-019	.59767020989799	6.30965553221236E-027	5.62051176237839E-026	3.41134579239571E-028	2.05791094453787E-012	.993170508196216	2.7853005348337E-006	.00292739254165632	.0897346696497686	.106938191827608	3.9599296270619E-007	.00798311379444387	1.28400101749513E-023	3.41180960420916E-005	.311853912571772	.01019305098573	4.40127611695978E-005	1.28400101749513E-023	.767956970815032	.370391219360064	.370391219360026
survey_irrigation_avoid_heat	1.74979823929E-014	.797166272675375	.240092616890537	4.95899777949108E-034	.573668724753281	.000900958132081381	.238301159830395	.00977553857934646	6.05100455181042E-058	1.35490141564355E-071	3.84939678278947E-036	.00675578827628264	5.18179910065876E-052	.0131426691486049	4.6425494521045E-029	.00233304094341137	2.1980221901138E-063	.00328230064804516	5.74923125763961E-007	.00312521461497163	1.45979970364711E-007	.883377762434807	.417686974801202	.0573323483538484	.0386051518871021	.0761535036725208	.118932070417799	.248473194519959	.0770836145312703	.00510193154523949	.218358942958387	1.46301892608224E-026	 	.000262412859051208	1.64931983987337E-011	.062196709936847	2.05662112377376E-008	9.02976921871209E-010	2.37793477877698E-010	1.01906555785006E-005	2.34327053614202E-010	.130037830393282	5.04145162498333E-007	2.4279033036114E-005	6.79934104849039E-006	2.56671886898316E-026	1.03067064649598E-039	.634039119834755	.525744016922423	.50805658338284	4.87233841646183E-005	3.23790773119453E-012	.000195033887897691	.000398531698298715	.00448166200363549	.564219319908791	.864760780621186	.269927621098417	4.95857185748985E-007	4.56013299399264E-007	.813709177264326	.0382344691170211	.000913269828234589	2.72104750119797E-006	.0119563841061196	.00628498972238551	.000494748995181796	.357820141851644	.128492404627764	.35310124239183	.00204763939080019	.0146508825708929	.00307008295278219	.0119158228558556	.993587774101651	.0253085364998319	1.95936722166003E-028	2.07904129633148E-006	.799086693295058	.948717270927355	3.88662246549921E-007	.0745020282877639	1.93357713705913E-014	.015311442645862	.802257604675339	.604123241670614	.66050351297389	.444172663917547	2.95109366095291E-009	.00167885858227604	.00145389339257847	1.79570907170485E-007	.837896782471316	.499857561905779	.120873940815448	.120252380713339	.849954662436221	.273108786756254	1.80879182380083E-010	.000816011305281449	.000348292437825789	.754745139025864	.856415500608102	.00196985275668194	.809027866313319	.691774065268766	.00181604000811121	.672895511897518	.711668249764289	.0828174047844163	.000758447789594061	.000214663009585195	.000302467236850629	.00637249346628748	.619032849153241	4.2969857168813E-006	.00146120558024576	.000297260154291764	8.39625936400995E-005	.000158148235194755	.0768057256983286	.213520335002324	.000215691040008598	3.95705226702664E-007	.0080942247685327	.548245831667474	.110909324944572	.754817396968423	3.86083199917926E-006	.79183642765092	.00493375843969184	.664751970979651	.754817396968408	.748787760104879	.844594930239562	.844594930239561
